"","rownames","BB","BND","CC","CS","LLS","LT","MM","NF","NRD","PS","RS","RT","RWF","SMB","SS","ST","WS"
"470","2010_BEF.FBL.005",0,0,0.0150602409638554,0,0,0,0,0,0,0,0,0,0,0.036144578313253,0,0,0.0180722891566265
"471","2010_BEF.FBL.006",0,0,0.029038112522686,0,0,0,0,0,0,0,0,0,0,0.0381125226860254,0,0.00181488203266788,0.00544464609800363
"472","2010_BEF.FBL.007",0,0,0.00457317073170732,0,0.00457317073170732,0,0,0,0,0,0,0,0,0.0350609756097561,0,0,0.00609756097560976
"473","2010_BEF.FBL.008",0,0,0.00793650793650794,0,0.00198412698412698,0,0,0,0,0,0,0,0,0.0257936507936508,0,0,0.00396825396825397
"474","2010_BEF.FBL.009",0,0,0.00247524752475248,0,0,0,0.0272277227722772,0,0,0,0,0,0,0.00495049504950495,0,0.00742574257425743,0.00247524752475248
"475","2010_BEF.FBL.010",0,0,0,0,0,0,0.0026525198938992,0,0,0,0,0,0,0.00795755968169761,0,0.00530503978779841,0
"476","2010_BEF.FBL.011",0,0,0.0062111801242236,0,0,0,0.0186335403726708,0,0,0,0,0,0,0.0144927536231884,0,0,0
"477","2010_BEF.FBL.012",0,0,0.00571428571428571,0,0.00285714285714286,0,0.0514285714285714,0,0,0,0,0,0,0.0171428571428571,0,0.00285714285714286,0
"478","2010_BEF.FBL.013",0,0,0.00657894736842105,0,0.00328947368421053,0.00328947368421053,0,0,0,0,0,0,0,0.00328947368421053,0,0,0.0197368421052632
"479","2010_BEF.FBL.014",0,0,0.0209424083769634,0,0.00261780104712042,0,0.0157068062827225,0,0,0,0,0,0,0.0130890052356021,0,0.00261780104712042,0.0183246073298429
"480","2010_BEF.FBL.015",0,0,0.0371621621621622,0,0,0,0.0185810810810811,0,0,0,0,0,0,0.00506756756756757,0,0.00844594594594595,0.0219594594594595
"481","2010_BEF.LML.001",0,0,0,0,0,0,0,0,0,0.0786163522012579,0.0377358490566038,0,0,0.059748427672956,0.0220125786163522,0.00314465408805031,0
"482","2010_BEF.LML.002",0,0,0.00263852242744063,0,0.00527704485488127,0,0,0,0,0,0.406332453825858,0,0.00527704485488127,0.00263852242744063,0.00263852242744063,0,0
"483","2010_BEF.LML.003",0,0,0,0,0.00650759219088937,0,0,0,0,0.00216919739696312,0.0867678958785249,0,0,0.0368763557483731,0.00867678958785249,0,0
"484","2010_BEF.LML.004",0,0,0,0,0.0116822429906542,0.00467289719626168,0,0,0,0,0.418224299065421,0,0,0,0,0.00467289719626168,0
"485","2010_BEF.LML.005",0,0,0.0156826568265683,0.029520295202952,0.00276752767527675,0,0.011070110701107,0,0,0.0433579335793358,0.014760147601476,0,0,0.0138376383763838,0.0018450184501845,0.003690036900369,0.0018450184501845
"486","2010_BEF.LML.006",0,0,0.00746268656716418,0.00597014925373134,0.00298507462686567,0.00298507462686567,0,0,0,0.0238805970149254,0.00597014925373134,0,0,0.0417910447761194,0.00597014925373134,0,0
"487","2010_BEF.LML.007",0,0,0.00226757369614512,0,0.0090702947845805,0,0,0,0,0.00453514739229025,0.0702947845804989,0,0.00113378684807256,0.0215419501133787,0.00226757369614512,0.00340136054421769,0
"488","2010_BEF.LML.008",0,0,0,0,0.00377358490566038,0.00377358490566038,0,0,0,0.00377358490566038,0.0377358490566038,0,0,0.0339622641509434,0.00377358490566038,0,0
"489","2010_BEF.LML.009",0,0,0.00528169014084507,0,0.00176056338028169,0.00176056338028169,0.00176056338028169,0,0,0.022887323943662,0.00528169014084507,0,0,0.0422535211267606,0.0211267605633803,0,0.00176056338028169
"490","2010_BEF.LML.010",0,0,0.00314465408805031,0.00314465408805031,0.00157232704402516,0.00157232704402516,0,0,0,0.0125786163522013,0.00471698113207547,0,0,0.0581761006289308,0.00471698113207547,0.00628930817610063,0
"491","2010_BEF.LML.011",0,0,0.0025,0.005,0.0025,0,0,0,0,0.03,0.0125,0,0,0.0325,0.0025,0,0
"492","2010_BEF.LML.012",0,0,0.00294985250737463,0,0.0117994100294985,0.00294985250737463,0,0,0,0.00589970501474926,0.165191740412979,0,0.00294985250737463,0.0206489675516224,0.0117994100294985,0,0.00884955752212389
"493","2010_BEF.LML.013",0,0,0,0,0,0,0,0,0,0.00823045267489712,0.0452674897119342,0,0,0.0123456790123457,0.00823045267489712,0,0.00411522633744856
"494","2010_BEF.LML.014",0,0,0.00256410256410256,0,0,0,0,0,0,0.0230769230769231,0,0,0,0.0307692307692308,0.0102564102564103,0,0.00256410256410256
"495","2010_BEF.LML.015",0,0,0.00662251655629139,0.00993377483443709,0.0033112582781457,0,0,0,0,0.0165562913907285,0,0,0,0.0165562913907285,0.00993377483443709,0.00993377483443709,0.0033112582781457
"496","2010_BEF.LML.016",0,0,0,0.0142348754448399,0.0106761565836299,0,0,0,0,0.00711743772241993,0.0106761565836299,0,0,0.0320284697508897,0.00355871886120996,0,0.0106761565836299
"497","2010_BEF.LML.017",0,0,0,0.0101781170483461,0,0,0,0,0,0.00508905852417303,0.089058524173028,0,0,0.0229007633587786,0,0,0.00254452926208651
"498","2010_BEF.LML.018",0,0,0.0663716814159292,0.0752212389380531,0,0,0.0265486725663717,0,0,0.0176991150442478,0.0309734513274336,0,0,0.0132743362831858,0.00884955752212389,0.0132743362831858,0
"499","2010_BEF.LML.019",0,0.00515463917525773,0.0257731958762887,0.0257731958762887,0,0,0,0,0,0.0103092783505155,0.0979381443298969,0,0,0.0103092783505155,0.0103092783505155,0.0103092783505155,0
"500","2010_BEF.LML.020",0,0,0.00436681222707424,0.00436681222707424,0,0,0.00436681222707424,0,0,0.0174672489082969,0.00436681222707424,0,0,0.0305676855895196,0.00436681222707424,0.00218340611353712,0.00436681222707424
"501","2010_BEF.LML.021",0,0,0.00208333333333333,0.00416666666666667,0.00208333333333333,0,0,0,0,0.00208333333333333,0.266666666666667,0,0,0,0.00625,0,0.00416666666666667
"502","2010_BEF.LML.022",0,0,0,0.00202839756592292,0.00811359026369168,0,0,0,0,0,0.494929006085193,0,0,0.00811359026369168,0.00608519269776876,0.00202839756592292,0
"503","2010_BEF.LML.023",0,0,0.00403225806451613,0.00161290322580645,0.00241935483870968,0.000806451612903226,0,0,0,0.00161290322580645,0.178225806451613,0,0.00161290322580645,0.00564516129032258,0.00161290322580645,0.00241935483870968,0
"504","2010_BEF.LML.024",0,0,0.00378787878787879,0,0.00378787878787879,0,0,0,0,0.0227272727272727,0,0,0,0.0378787878787879,0.00757575757575758,0,0
"505","2010_BEF.LML.025",0,0,0.0440251572327044,0.0943396226415094,0,0,0.00628930817610063,0,0,0.0146750524109015,0,0,0,0.0167714884696017,0.00209643605870021,0.00419287211740042,0.00209643605870021
"506","2010_BEF.LML.026",0,0,0,0.0233463035019455,0,0,0,0,0,0.0116731517509728,0.00389105058365759,0,0,0.0778210116731518,0,0,0
"507","2010_BEF.LML.027",0,0,0.0197368421052632,0.00219298245614035,0,0,0.0109649122807018,0,0,0.0241228070175439,0,0,0,0.0087719298245614,0.00657894736842105,0.0043859649122807,0.00219298245614035
"508","2010_BEF.LML.028",0,0,0.00810810810810811,0.00405405405405405,0,0,0.00675675675675676,0,0,0.00675675675675676,0.00810810810810811,0,0,0.00675675675675676,0.00135135135135135,0.0027027027027027,0
"509","2010_BEF.LML.029",0,0,0,0.0138888888888889,0,0,0,0,0,0.00694444444444444,0.0173611111111111,0,0.00347222222222222,0.0381944444444444,0,0,0
"510","2010_BEF.LML.030",0,0,0,0,0.00907441016333938,0,0,0,0,0.014519056261343,0.00362976406533575,0,0,0.0798548094373866,0.00362976406533575,0,0
"511","2010_BEF.LML.031",0,0,0.00646551724137931,0,0.0021551724137931,0,0.0021551724137931,0,0,0.0021551724137931,0.0452586206896552,0,0.00431034482758621,0.0172413793103448,0.0193965517241379,0.00431034482758621,0
"512","2010_BEF.LML.032",0,0,0,0.00263157894736842,0.00263157894736842,0.00263157894736842,0,0,0,0.00526315789473684,0.15,0,0,0,0.00526315789473684,0.00263157894736842,0
"513","2011_BEF.FBL.001",0,0,0.0291666666666667,0,0.00625,0.00208333333333333,0.00416666666666667,0,0,0,0,0,0,0.0541666666666667,0,0.00208333333333333,0.05
"514","2011_BEF.FBL.002",0,0,0.00684931506849315,0,0.0102739726027397,0,0.00342465753424658,0,0,0,0,0,0,0.00513698630136986,0,0,0.00342465753424658
"515","2011_BEF.FBL.003",0,0,0.0269607843137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516","2011_BEF.FBL.005",0,0,0.024024024024024,0,0,0,0.00600600600600601,0,0,0,0,0,0,0.0870870870870871,0,0.003003003003003,0
"517","2011_BEF.FBL.006",0,0,0.011070110701107,0,0.0018450184501845,0.0018450184501845,0.011070110701107,0,0,0,0,0,0,0.0387453874538745,0,0.00553505535055351,0.00738007380073801
"518","2011_BEF.FBL.007",0,0,0.0103806228373702,0,0.00173010380622837,0.00173010380622837,0.00519031141868512,0,0,0,0,0,0,0.0346020761245675,0,0.00173010380622837,0.00173010380622837
"519","2011_BEF.FBL.008",0,0,0.00941176470588235,0,0,0.00235294117647059,0,0,0,0,0,0,0,0.0258823529411765,0,0,0
"520","2011_BEF.FBL.009",0,0,0.0134228187919463,0,0.00671140939597315,0,0.0201342281879195,0,0,0,0,0,0,0,0,0,0
"521","2011_BEF.FBL.010",0,0,0.012987012987013,0,0.00865800865800866,0.00432900432900433,0.00865800865800866,0,0,0,0,0,0,0.00865800865800866,0,0,0.00432900432900433
"522","2011_BEF.FBL.011",0,0,0.00558659217877095,0,0.00279329608938547,0.00279329608938547,0.0223463687150838,0,0,0,0,0,0,0.00837988826815642,0,0,0
"523","2011_BEF.FBL.012",0,0,0.0114942528735632,0,0,0,0.032183908045977,0,0,0,0,0,0,0,0,0.00459770114942529,0.00229885057471264
"524","2011_BEF.FBL.013",0,0,0.0154639175257732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180412371134021
"525","2011_BEF.FBL.014",0,0,0.0097799511002445,0,0.00488997555012225,0,0.0220048899755501,0,0,0,0,0,0,0.0097799511002445,0,0.00244498777506112,0.0097799511002445
"526","2011_BEF.FBL.015",0,0,0.00646830530401035,0,0.00776196636481242,0,0.0155239327296248,0,0,0,0,0,0,0.00129366106080207,0,0.00388098318240621,0.00517464424320828
"527","2011_BEF.LML.001",0,0,0,0,0,0.00378787878787879,0,0,0,0.0303030303030303,0,0,0,0.0643939393939394,0,0.00378787878787879,0.00378787878787879
"528","2011_BEF.LML.002",0,0,0,0,0.000744601638123604,0,0,0,0,0.00446760982874162,0.442293373045421,0,0,0.00446760982874162,0.00223380491437081,0,0.000744601638123604
"529","2011_BEF.LML.003",0,0,0,0,0,0.00153609831029186,0,0,0,0.00307219662058372,0.161290322580645,0,0,0.0245775729646697,0.010752688172043,0,0
"530","2011_BEF.LML.004",0,0,0,0,0.00418060200668896,0,0,0,0,0.00501672240802676,0.20066889632107,0,0,0.000836120401337793,0.00334448160535117,0.000836120401337793,0
"531","2011_BEF.LML.005",0,0,0.0136986301369863,0.0189673340358272,0,0,0.0200210748155954,0,0,0.071654373024236,0.0252897787144362,0,0,0.017913593256059,0.00421496311907271,0.00316122233930453,0
"532","2011_BEF.LML.006",0,0,0,0,0,0,0,0,0,0.0299003322259136,0.00830564784053156,0,0,0.0299003322259136,0.00830564784053156,0.00166112956810631,0.00166112956810631
"533","2011_BEF.LML.007",0,0,0.00372670807453416,0,0.00124223602484472,0.00496894409937888,0,0,0,0.00869565217391304,0.0571428571428571,0,0,0.0149068322981366,0.0136645962732919,0,0.00124223602484472
"534","2011_BEF.LML.008",0,0,0,0,0.00645161290322581,0,0,0,0,0.0032258064516129,0.0483870967741935,0,0,0.00967741935483871,0.0032258064516129,0,0
"535","2011_BEF.LML.009",0,0,0.00276625172890733,0,0,0.004149377593361,0,0,0,0.0152143845089903,0.0719225449515906,0,0,0.016597510373444,0.00276625172890733,0,0
"536","2011_BEF.LML.010",0,0,0.00671140939597315,0.00805369127516779,0.00134228187919463,0.00134228187919463,0,0,0,0.0201342281879195,0.00268456375838926,0,0.00134228187919463,0.0442953020134228,0,0,0.00402684563758389
"537","2011_BEF.LML.011",0,0,0.00462962962962963,0.00231481481481481,0,0,0,0,0,0.00462962962962963,0.0324074074074074,0,0,0.0231481481481481,0.00462962962962963,0,0
"538","2011_BEF.LML.012",0,0,0,0,0.00152905198776758,0.00152905198776758,0,0,0,0.00764525993883792,0.287461773700306,0,0.00305810397553517,0.0122324159021407,0.0152905198776758,0,0.00611620795107034
"539","2011_BEF.LML.013",0,0,0,0,0.00326797385620915,0.00980392156862745,0,0,0,0.0326797385620915,0.107843137254902,0,0,0.0294117647058824,0.0065359477124183,0.00326797385620915,0.00980392156862745
"540","2011_BEF.LML.014",0,0,0.00289855072463768,0.00289855072463768,0.00289855072463768,0,0,0,0,0.0318840579710145,0.00579710144927536,0,0,0.0318840579710145,0.0115942028985507,0,0.0115942028985507
"541","2011_BEF.LML.015",0,0,0,0.010989010989011,0,0.00366300366300366,0,0,0,0.0402930402930403,0.00366300366300366,0,0,0.0183150183150183,0.00732600732600733,0.00366300366300366,0.021978021978022
"542","2011_BEF.LML.016",0,0,0.0163934426229508,0,0.00409836065573771,0,0.00409836065573771,0,0,0.0122950819672131,0.0204918032786885,0,0,0.0204918032786885,0.00819672131147541,0.00409836065573771,0
"543","2011_BEF.LML.017",0,0,0,0,0,0,0,0,0,0,0.100686498855835,0,0,0.0183066361556064,0.0045766590389016,0,0
"544","2011_BEF.LML.018",0,0,0.0310734463276836,0,0,0,0.00282485875706215,0,0,0.0282485875706215,0.0847457627118644,0,0,0.0141242937853107,0.0169491525423729,0,0.00282485875706215
"545","2011_BEF.LML.019",0,0,0.029126213592233,0.00970873786407767,0.00970873786407767,0,0,0,0,0.0388349514563107,0.101941747572816,0,0,0.00485436893203883,0.0194174757281553,0,0
"546","2011_BEF.LML.020",0,0,0.0152173913043478,0,0,0,0,0,0,0.0391304347826087,0.00217391304347826,0,0,0.0695652173913043,0.00434782608695652,0,0.00434782608695652
"547","2011_BEF.LML.021",0,0,0.0275735294117647,0.03125,0,0.00183823529411765,0,0,0,0.00919117647058824,0.0257352941176471,0,0,0.00735294117647059,0.0147058823529412,0,0
"548","2011_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0,0,0.00645161290322581,0.00161290322580645,0,0.0032258064516129
"549","2011_BEF.LML.023",0,0,0.0037593984962406,0,0,0,0,0,0,0.0012531328320802,0.0213032581453634,0,0.0012531328320802,0.0100250626566416,0.0037593984962406,0.0012531328320802,0
"550","2011_BEF.LML.024",0,0,0.0181268882175227,0.00604229607250755,0.00302114803625378,0.00302114803625378,0,0,0,0.00302114803625378,0,0,0,0.0211480362537764,0.00302114803625378,0,0
"551","2011_BEF.LML.025",0,0,0.0033955857385399,0.0169779286926995,0,0.00169779286926995,0,0,0,0.0152801358234295,0.0033955857385399,0,0,0.0118845500848896,0.0033955857385399,0.00169779286926995,0.00169779286926995
"552","2011_BEF.LML.026",0,0,0.00467289719626168,0.014018691588785,0,0.00467289719626168,0,0,0,0,0,0,0,0.014018691588785,0,0,0
"553","2011_BEF.LML.027",0,0,0,0.00170357751277683,0,0,0,0,0,0.030664395229983,0.00170357751277683,0,0,0.00681431005110733,0.00340715502555366,0,0
"554","2011_BEF.LML.028",0,0,0.0131964809384164,0,0.00146627565982405,0.00146627565982405,0.0102639296187683,0,0,0.00439882697947214,0.102639296187683,0,0,0.00146627565982405,0,0.00293255131964809,0.00293255131964809
"555","2011_BEF.LML.029",0,0,0.00162337662337662,0,0,0,0,0,0,0.00487012987012987,0.00649350649350649,0,0,0.0194805194805195,0.00487012987012987,0,0.00162337662337662
"556","2011_BEF.LML.030",0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0,0,0.0584905660377358,0.00188679245283019,0,0
"557","2011_BEF.LML.031",0,0,0.00155884645362432,0.00038971161340608,0.00311769290724864,0.00038971161340608,0.00038971161340608,0,0,0.00467653936087295,0.0740452065471551,0,0.0019485580670304,0.00389711613406079,0.00506625097427903,0,0.00038971161340608
"558","2011_BEF.LML.032",0,0,0.00625,0.00625,0,0,0,0,0,0.01875,0,0,0,0.025,0.01875,0,0
"559","2012_BEF.FBL.001",0,0,0.0329113924050633,0,0.010126582278481,0,0.0227848101265823,0,0,0,0,0,0,0.0227848101265823,0,0.0151898734177215,0.010126582278481
"560","2012_BEF.FBL.002",0,0,0.0222602739726027,0,0.00684931506849315,0,0,0,0,0,0,0,0,0.00513698630136986,0,0,0.00171232876712329
"561","2012_BEF.FBL.003",0,0,0.0307017543859649,0,0.0131578947368421,0,0.0087719298245614,0,0,0,0,0,0,0.0394736842105263,0,0,0.0043859649122807
"562","2012_BEF.FBL.004",0,0,0,0,0.00803212851405622,0,0,0,0,0,0,0,0,0.0682730923694779,0,0,0
"563","2012_BEF.FBL.005",0,0,0.0133928571428571,0,0,0,0,0,0,0,0,0,0,0.0491071428571429,0,0,0
"564","2012_BEF.FBL.006",0,0,0.0107991360691145,0,0,0,0.00863930885529158,0,0,0,0,0,0,0.0626349892008639,0,0,0.0151187904967603
"565","2012_BEF.FBL.007",0,0,0.0115606936416185,0,0.00433526011560694,0,0.0144508670520231,0,0,0,0,0,0,0.0245664739884393,0,0.00144508670520231,0.00867052023121387
"566","2012_BEF.FBL.008",0,0,0.00213219616204691,0,0.0149253731343284,0,0,0,0,0,0,0,0,0.0319829424307036,0,0,0
"567","2012_BEF.FBL.009",0,0,0.00647249190938511,0,0.00323624595469256,0.00323624595469256,0.0226537216828479,0,0,0,0,0,0,0.00647249190938511,0,0.00323624595469256,0.00970873786407767
"568","2012_BEF.FBL.010",0,0,0.0190114068441065,0,0,0,0.0190114068441065,0,0,0,0,0,0,0.0190114068441065,0,0,0.00380228136882129
"569","2012_BEF.FBL.011",0,0,0.017175572519084,0,0,0,0.0267175572519084,0,0,0,0,0,0,0.00572519083969466,0,0,0.00572519083969466
"570","2012_BEF.FBL.012",0,0,0.00568181818181818,0,0.00189393939393939,0,0.0587121212121212,0,0,0,0,0,0,0.0151515151515152,0,0,0
"571","2012_BEF.FBL.013",0,0,0.01985559566787,0,0,0,0.0162454873646209,0,0,0,0,0,0,0.00180505415162455,0,0,0.0162454873646209
"572","2012_BEF.FBL.014",0,0,0.00941619585687382,0,0,0,0.0282485875706215,0,0,0,0,0,0,0.00564971751412429,0,0,0.0150659133709981
"573","2012_BEF.FBL.015",0,0,0.0303951367781155,0,0.00101317122593718,0,0.0151975683890578,0,0,0,0,0,0,0.0182370820668693,0,0.00202634245187437,0.00709219858156028
"574","2012_BEF.LML.001",0,0,0.00255754475703325,0,0,0,0,0,0,0.0260995346107081,0,0,0,0.0470280770897097,0,0,0.00401101281567509
"575","2012_BEF.LML.002",0,0,0,0,0.0008424599831508,0,0,0,0,0.0340785055866781,0.0931587022426654,0,0.000456204379562044,0.00786193495225035,0.000456204379562044,0.000877434371137444,0
"576","2012_BEF.LML.003",0,0,0,0,0.0056980056980057,0,0,0,0,0.0239608663978412,0.000600240096038415,0,0,0.0761561034670278,0.00120048019207683,0,0.000712250712250712
"577","2012_BEF.LML.004",0,0,0.00116622281402574,0.000277777777777778,0.00160933570054742,0,0,0,0,0.0529627163781625,0.055383192779997,0,0,0.00288578192040243,0.000277777777777778,0.000943556739162598,0.000555555555555556
"578","2012_BEF.LML.005",0,0,0.00477875112309075,0.0122203504043127,0.000416666666666667,0,0.0141082659478886,0,0,0.115197663971249,0,0,0,0.0353066037735849,0,0.000449236298292902,0.0021484725965858
"579","2012_BEF.LML.006",0,0,0,0.000998003992015968,0.00159324208725406,0,0.000998003992015968,0,0,0.0284502423723981,0.000998003992015968,0,0,0.0929141716566866,0.00159324208725406,0.00159324208725406,0.00318648417450813
"580","2012_BEF.LML.007",0,0,0,0,0.000750750750750751,0,0,0,0,0.0161842170038891,0,0,0,0.0622015458081032,0.00204918032786885,0.00218456161079112,0.0015015015015015
"581","2012_BEF.LML.008",0,0,0,0,0,0,0,0,0,0.0166904859126174,0,0,0,0.0652477201578876,0.00268817204301075,0.00345379066285559,0.00210970464135021
"582","2012_BEF.LML.009",0,0,0.000669344042838019,0.000669344042838019,0,0,0,0,0,0.0375051144240662,0,0,0,0.104137618724155,0.000494559841740851,0.000669344042838019,0.000669344042838019
"583","2012_BEF.LML.010",0,0,0.00316872915742972,0.00195567144719687,0.00130378096479791,0,0,0,0,0.0501487422391377,0,0,0,0.0651590510347572,0,0.000561167227833895,0.000561167227833895
"584","2012_BEF.LML.011",0,0,0,0.000844594594594595,0.000844594594594595,0,0,0,0,0.0384522572022572,0,0,0,0.0508228499299928,0,0,0.00162952395095252
"585","2012_BEF.LML.012",0,0,0,0,0,0,0,0,0,0.0558148919694177,0.00180505415162455,0,0,0.0247581445570255,0.00151057401812689,0.00151057401812689,0.00512068232137599
"586","2012_BEF.LML.013",0,0,0,0,0,0,0,0,0,0.0550103122110803,0.00193798449612403,0,0,0.0773949221250267,0,0,0.0107567029372022
"587","2012_BEF.LML.014",0,0,0.00137362637362637,0.00137362637362637,0,0,0,0,0,0.0661118293471235,0,0,0,0.0551228183581125,0.00147058823529412,0.00274725274725275,0.00137362637362637
"588","2012_BEF.LML.015",0,0,0,0,0,0,0,0,0,0.0616883116883117,0,0,0,0.0974025974025974,0,0,0.00324675324675325
"589","2012_BEF.LML.016",0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0.0562770562770563,0,0,0.0173160173160173
"590","2012_BEF.LML.017",0,0,0,0,0,0,0,0,0,0.00459770114942529,0,0,0,0.0390804597701149,0,0,0
"591","2012_BEF.LML.018",0,0,0.00573613766730402,0.0229445506692161,0,0,0.0152963671128107,0,0,0.0803059273422562,0,0,0,0.0152963671128107,0,0,0.00382409177820268
"592","2012_BEF.LML.019",0,0,0.00609756097560976,0.0792682926829268,0.00304878048780488,0,0.00609756097560976,0,0,0.0823170731707317,0,0,0,0.0365853658536585,0,0,0.00304878048780488
"593","2012_BEF.LML.020",0,0,0,0.00568181818181818,0,0,0.00946969696969697,0,0,0.0700757575757576,0.00189393939393939,0,0,0.0946969696969697,0,0.00189393939393939,0
"594","2012_BEF.LML.021",0,0,0.00189753320683112,0.0094876660341556,0.00189753320683112,0,0.00189753320683112,0,0,0.079696394686907,0,0,0,0.0170777988614801,0,0,0
"595","2012_BEF.LML.022",0,0,0,0,0.00126103404791929,0,0,0,0,0.0264817150063052,0.00126103404791929,0,0,0.0378310214375788,0,0.00126103404791929,0.00504413619167718
"596","2012_BEF.LML.023",0,0,0,0.00103626943005181,0.00829015544041451,0,0.00103626943005181,0,0,0.033160621761658,0.00310880829015544,0,0,0.0259067357512953,0.00103626943005181,0,0.00207253886010363
"597","2012_BEF.LML.024",0,0,0.00826446280991736,0.0227272727272727,0.00206611570247934,0,0.00619834710743802,0,0,0.0454545454545455,0,0,0,0.0433884297520661,0,0.00413223140495868,0
"598","2012_BEF.LML.025",0,0,0.00139470013947001,0.0237099023709902,0.00139470013947001,0,0.0251046025104603,0,0,0.0892608089260809,0,0,0,0.0390516039051604,0,0.00139470013947001,0.00139470013947001
"599","2012_BEF.LML.026",0,0,0.003003003003003,0.027027027027027,0.003003003003003,0,0.003003003003003,0,0,0.042042042042042,0,0,0,0.0540540540540541,0,0,0
"600","2012_BEF.LML.027",0,0,0.00166666666666667,0.0183333333333333,0,0,0.0133333333333333,0,0,0.108333333333333,0,0,0,0.0333333333333333,0,0.00166666666666667,0.00166666666666667
"601","2012_BEF.LML.028",0,0,0.00158730158730159,0.00317460317460317,0,0,0.0412698412698413,0,0,0.0142857142857143,0.00476190476190476,0,0,0.0222222222222222,0,0.00952380952380952,0
"602","2012_BEF.LML.029",0,0,0,0,0,0,0,0,0,0.00753295668549906,0.0207156308851224,0,0,0.0941619585687382,0.00188323917137476,0.00188323917137476,0.00376647834274953
"603","2012_BEF.LML.030",0,0,0,0,0.00143061516452074,0,0,0,0,0.0171673819742489,0.00572246065808298,0,0,0.121602288984263,0,0,0.00572246065808298
"604","2012_BEF.LML.031",0,0,0.00105042016806723,0.0136554621848739,0.00105042016806723,0,0.000525210084033613,0,0,0.00682773109243697,0.0435924369747899,0,0,0.0204831932773109,0.000525210084033613,0.00315126050420168,0.00157563025210084
"605","2012_BEF.LML.032",0,0,0,0.0165745856353591,0,0,0,0,0,0.0828729281767956,0,0,0,0.0386740331491713,0,0,0.0110497237569061
"606","2013_BEF.FBL.001",0,0,0.0483870967741935,0,0,0,0.010752688172043,0,0,0,0,0,0,0.0591397849462366,0,0.00537634408602151,0
"607","2013_BEF.FBL.002",0,0,0.00733496332518337,0,0.00244498777506112,0.00244498777506112,0.00244498777506112,0,0,0,0,0,0,0.00733496332518337,0,0,0
"608","2013_BEF.FBL.003",0,0,0.00645161290322581,0,0,0,0.00645161290322581,0,0,0,0,0,0,0.00645161290322581,0,0.00645161290322581,0.00645161290322581
"609","2013_BEF.FBL.004",0,0,0,0,0.00833333333333333,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0
"610","2013_BEF.FBL.005",0,0,0.00371747211895911,0,0,0,0,0,0,0,0,0,0,0.0706319702602231,0,0,0.00371747211895911
"611","2013_BEF.FBL.006",0,0,0,0,0.00217864923747277,0,0,0,0,0,0,0,0,0.065359477124183,0,0,0.00217864923747277
"612","2013_BEF.FBL.007",0,0,0.00464396284829721,0,0,0,0.00154798761609907,0,0,0,0,0,0,0.0371517027863777,0,0,0.0123839009287926
"613","2013_BEF.FBL.008",0,0,0.00468384074941452,0,0,0,0,0,0,0,0,0,0,0.0608899297423888,0,0,0.00234192037470726
"614","2013_BEF.FBL.009",0,0,0.0399002493765586,0,0,0.00997506234413965,0.00748129675810474,0,0,0,0,0,0,0.0174563591022444,0,0,0.00249376558603491
"615","2013_BEF.FBL.010",0,0,0.0125,0,0,0.003125,0,0,0,0,0,0,0,0.05,0,0,0
"616","2013_BEF.FBL.011",0,0,0.00714285714285714,0,0,0,0.00535714285714286,0,0,0,0,0,0,0.0410714285714286,0,0.00178571428571429,0.00178571428571429
"617","2013_BEF.FBL.012",0,0,0.00661157024793388,0,0,0,0.0181818181818182,0,0,0,0,0,0,0.0214876033057851,0,0,0.00495867768595041
"618","2013_BEF.FBL.013",0,0,0.0113122171945701,0,0.00226244343891403,0,0,0,0,0,0,0,0,0.00904977375565611,0,0,0
"619","2013_BEF.FBL.014",0,0,0.012396694214876,0,0,0,0.0227272727272727,0,0,0,0,0,0,0.0268595041322314,0,0,0
"620","2013_BEF.FBL.015",0,0,0.0056657223796034,0,0,0,0.0226628895184136,0,0,0,0,0,0,0.0198300283286119,0,0.0028328611898017,0
"621","2013_BEF.LML.001",0,0,0,0,0,0,0,0,0,0.0235690235690236,0,0,0,0.0909090909090909,0.00505050505050505,0,0
"622","2013_BEF.LML.002",0,0,0,0,0,0,0,0,0,0.023083264633141,0.0741962077493817,0,0.000824402308326463,0.00412201154163232,0.0140148392415499,0,0.00164880461665293
"623","2013_BEF.LML.003",0,0,0,0,0.00156739811912226,0,0,0,0,0.0156739811912226,0.00470219435736677,0,0,0.0470219435736677,0.0109717868338558,0,0
"624","2013_BEF.LML.004",0,0,0,0,0.00215827338129496,0,0,0,0,0.0258992805755396,0.0201438848920863,0,0.000719424460431655,0.000719424460431655,0.00359712230215827,0,0.000719424460431655
"625","2013_BEF.LML.005",0,0,0.00395256916996047,0,0,0,0.00395256916996047,0,0,0.244268774703557,0.00158102766798419,0,0,0.0316205533596838,0.000790513833992095,0.00237154150197628,0.000790513833992095
"626","2013_BEF.LML.006",0,0,0,0,0,0,0,0,0,0.0474732006125574,0,0,0,0.0934150076569678,0.00459418070444104,0,0.00306278713629403
