"","BB_1","BB_2","CC_1","CC_2","CS_1","CS_2","LT_1","LT_2","MM_1","MM_2","PS_1","PS_2","RS_1","RS_2","RWF_2","SMB_1","SMB_2","SS_1","SS_2","WS_1","WS_2"
"2008_BEF.LML.011",0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0.0437956204379562,0.0583941605839416,0,0,0,0
"2008_BEF.LML.012",0,0,0.00408163265306122,0,0,0,0.00408163265306122,0,0,0,0.00816326530612245,0.00408163265306122,0,0,0,0.0163265306122449,0.00816326530612245,0,0,0,0.00408163265306122
"2008_BEF.LML.013",0,0,0,0,0,0,0,0,0,0,0.0115606936416185,0,0,0,0,0.0520231213872832,0.0404624277456647,0,0.00867052023121387,0.00289017341040462,0
"2008_BEF.LML.014",0,0,0.00420168067226891,0,0.00840336134453781,0,0,0,0,0,0.0357142857142857,0.00420168067226891,0,0,0,0.0252100840336134,0.023109243697479,0,0.00630252100840336,0.00210084033613445,0.0105042016806723
"2008_BEF.LML.015",0,0,0,0,0.0342857142857143,0,0,0,0,0,0.0857142857142857,0.00571428571428571,0,0,0,0.0685714285714286,0.08,0,0.00571428571428571,0,0.00571428571428571
"2008_BEF.LML.016",0,0,0,0.0117302052785924,0,0,0,0,0,0,0.0146627565982405,0.00586510263929619,0,0.00293255131964809,0,0.0293255131964809,0.0146627565982405,0,0,0,0
"2008_BEF.LML.017",0,0,0,0,0.0104166666666667,0,0,0,0,0,0.00694444444444444,0,0,0.00347222222222222,0,0.0451388888888889,0.0173611111111111,0,0.00694444444444444,0,0
"2008_BEF.LML.018",0,0,0.140740740740741,0,0,0,0,0,0,0.00740740740740741,0.0222222222222222,0,0.00740740740740741,0,0,0,0,0,0.00740740740740741,0,0
"2008_BEF.LML.019",0,0,0.0302114803625378,0.0181268882175227,0.027190332326284,0,0,0,0,0,0.0694864048338369,0.00302114803625378,0.00302114803625378,0.00302114803625378,0,0.00302114803625378,0.00604229607250755,0,0.00604229607250755,0,0.00302114803625378
"2008_BEF.LML.020",0,0,0.00523560209424084,0.00698080279232112,0.0244328097731239,0.00349040139616056,0,0,0,0,0.0209424083769634,0.00174520069808028,0.00174520069808028,0,0,0.0209424083769634,0.0174520069808028,0,0,0,0.00174520069808028
"2008_BEF.LML.021",0,0,0.024896265560166,0.004149377593361,0.020746887966805,0.00829875518672199,0,0,0,0,0.004149377593361,0,0.020746887966805,0,0.004149377593361,0,0.004149377593361,0,0.004149377593361,0,0
"2008_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763358778625954,0,0,0,0.00763358778625954,0,0
"2008_BEF.LML.023",0,0,0.00739644970414201,0.00591715976331361,0,0,0,0,0,0,0.00591715976331361,0,0.0029585798816568,0,0.0014792899408284,0.00739644970414201,0.00739644970414201,0,0,0,0.0014792899408284
"2008_BEF.LML.024",0,0,0.00666666666666667,0.00333333333333333,0.00666666666666667,0.00333333333333333,0,0,0,0,0.0133333333333333,0.00333333333333333,0.00333333333333333,0.00333333333333333,0,0.00666666666666667,0.0233333333333333,0,0,0,0
"2008_BEF.LML.025",0,0,0.0485436893203883,0.00485436893203883,0.0509708737864078,0,0,0,0,0,0.0315533980582524,0.00485436893203883,0.00242718446601942,0.00242718446601942,0,0.00485436893203883,0.00485436893203883,0,0,0,0.00728155339805825
"2008_BEF.LML.026",0,0,0,0,0.00709219858156028,0.00354609929078014,0,0,0,0,0.0531914893617021,0,0,0,0,0.0460992907801418,0.0673758865248227,0,0,0,0.0106382978723404
"2008_BEF.LML.027",0,0,0.014792899408284,0.0029585798816568,0,0,0,0,0,0.00591715976331361,0.115384615384615,0.0029585798816568,0.0029585798816568,0,0,0.00591715976331361,0.0236686390532544,0,0,0,0.00887573964497041
"2008_BEF.LML.028",0,0,0.0025974025974026,0,0,0,0,0.0025974025974026,0,0.0025974025974026,0.038961038961039,0,0.012987012987013,0.00519480519480519,0,0.00519480519480519,0,0,0,0,0
"2008_BEF.LML.029",0,0,0,0,0,0,0,0,0,0.00568181818181818,0.0227272727272727,0,0,0,0,0.0738636363636364,0.0227272727272727,0,0.00568181818181818,0,0
"2008_BEF.LML.030",0,0,0,0,0,0,0.00398406374501992,0,0,0,0.0199203187250996,0.0119521912350598,0,0,0,0.0278884462151394,0.0677290836653386,0,0,0,0.00398406374501992
"2008_BEF.LML.031",0,0,0.0029708853238265,0.0005941770647653,0,0,0,0.0011883541295306,0,0,0.0077243018419489,0.0023767082590612,0.0029708853238265,0.0023767082590612,0.0035650623885918,0.0035650623885918,0.0023767082590612,0,0.0017825311942959,0,0.0005941770647653
"2008_BEF.LML.032",0,0,0.0104166666666667,0.0104166666666667,0,0,0,0,0,0,0.00520833333333333,0,0,0,0,0.00520833333333333,0,0,0.00520833333333333,0,0.00520833333333333
"2009_BEF.LML.001",0,0,0,0,0,0,0,0,0,0,0.0338983050847458,0.00338983050847458,0.0711864406779661,0,0,0.023728813559322,0.0474576271186441,0,0.00338983050847458,0,0
"2009_BEF.LML.002",0,0,0,0,0,0,0,0.00182481751824818,0,0,0.0072992700729927,0,0.0912408759124088,0.00364963503649635,0,0.00182481751824818,0.00182481751824818,0,0,0,0.00182481751824818
"2009_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0.00495049504950495,0,0.0148514851485149,0,0.00495049504950495,0.0792079207920792,0.0297029702970297,0,0,0,0
"2009_BEF.LML.004",0,0,0,0,0,0,0,0,0,0,0.00537634408602151,0,0.0806451612903226,0.00268817204301075,0,0,0,0.00268817204301075,0.00268817204301075,0,0
"2009_BEF.LML.005",0,0,0.0149551345962114,0.0129611166500499,0.00498504486540379,0.00299102691924227,0,0,0.00299102691924227,0.00498504486540379,0.0787637088733799,0,0,0,0,0.0149551345962114,0.00299102691924227,0,0.00199401794616152,0,0.00299102691924227
"2009_BEF.LML.006",0,0,0.00149700598802395,0.0119760479041916,0,0.00449101796407186,0,0,0,0,0.0179640718562874,0.0029940119760479,0,0,0,0.0269461077844311,0.0359281437125748,0,0,0,0.0029940119760479
"2009_BEF.LML.007",0,0,0,0.0012987012987013,0,0,0,0,0,0,0.0012987012987013,0,0.00779220779220779,0,0,0.0350649350649351,0.0220779220779221,0,0.0012987012987013,0,0.0012987012987013
"2009_BEF.LML.008",0,0,0,0.0028735632183908,0,0,0,0,0,0,0,0,0,0.0028735632183908,0,0.0660919540229885,0.0229885057471264,0,0.0028735632183908,0,0
"2009_BEF.LML.009",0,0,0.0025062656641604,0.006265664160401,0.0012531328320802,0,0,0,0,0,0.0037593984962406,0.0012531328320802,0.0012531328320802,0,0,0.0476190476190476,0.0338345864661654,0.0012531328320802,0.0100250626566416,0,0.0012531328320802
"2009_BEF.LML.010",0,0,0,0.00650195058517555,0.00260078023407022,0.00130039011703511,0,0,0,0,0.0221066319895969,0.00260078023407022,0.00130039011703511,0.00130039011703511,0,0.035110533159948,0.0377113133940182,0.00260078023407022,0.00130039011703511,0,0.00260078023407022
"2009_BEF.LML.011",0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.00833333333333333,0,0,0,0.0333333333333333,0.025,0,0,0,0
"2009_BEF.LML.012",0,0,0.0026525198938992,0,0,0,0,0,0,0,0.0106100795755968,0,0,0.0026525198938992,0,0.0185676392572944,0.00795755968169761,0,0,0,0.00530503978779841
"2009_BEF.LML.013",0,0,0.00854700854700855,0,0,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0.0170940170940171,0,0,0,0
"2009_BEF.LML.014",0,0,0,0,0.00519480519480519,0,0,0,0,0,0.0337662337662338,0,0,0,0,0.0233766233766234,0.0233766233766234,0,0,0,0.00519480519480519
"2009_BEF.LML.015",0,0,0,0.00671140939597315,0.00671140939597315,0,0,0,0,0,0.0201342281879195,0,0,0,0,0.0402684563758389,0.0335570469798658,0,0,0,0.00671140939597315
"2009_BEF.LML.016",0,0,0,0,0,0,0,0,0,0,0.012987012987013,0,0.00649350649350649,0,0,0.0324675324675325,0.025974025974026,0,0,0,0
"2009_BEF.LML.017",0,0,0,0,0,0,0,0,0,0,0.00833333333333333,0,0,0.00833333333333333,0,0.00833333333333333,0,0,0,0,0
"2009_BEF.LML.018",0,0,0,0,0,0,0,0.00409836065573771,0,0,0,0,0.00409836065573771,0,0,0,0,0,0,0,0
"2009_BEF.LML.019",0,0,0.00628930817610063,0,0,0.00209643605870021,0,0,0,0,0.00209643605870021,0,0.00419287211740042,0.00209643605870021,0,0,0,0,0,0,0
"2009_BEF.LML.020",0,0,0.00836820083682008,0.00209205020920502,0.00209205020920502,0.00418410041841004,0,0,0,0,0.0439330543933054,0,0.00418410041841004,0,0,0.0439330543933054,0.0209205020920502,0,0,0,0
"2009_BEF.LML.021",0,0,0.00549450549450549,0.010989010989011,0.0457875457875458,0.00915750915750916,0,0,0,0,0.00732600732600733,0.00183150183150183,0.00732600732600733,0,0,0.00183150183150183,0,0,0,0,0.00915750915750916
"2009_BEF.LML.022",0,0,0.00141242937853107,0,0.00141242937853107,0,0,0,0,0,0,0,0.0169491525423729,0.00141242937853107,0,0.00564971751412429,0,0,0,0,0.00141242937853107
"2009_BEF.LML.023",0,0,0.00824175824175824,0.00274725274725275,0.00137362637362637,0,0,0,0,0,0.010989010989011,0,0.00549450549450549,0,0.00137362637362637,0.00686813186813187,0,0,0,0,0
"2009_BEF.LML.024",0,0,0.00293255131964809,0.0117302052785924,0,0.00293255131964809,0,0,0,0.00293255131964809,0.0410557184750733,0,0,0,0,0.0234604105571848,0.0146627565982405,0,0,0,0
"2009_BEF.LML.025",0,0,0.014,0.014,0.04,0.018,0,0,0,0.006,0.084,0.004,0.002,0,0,0.036,0.012,0,0.004,0,0.002
"2009_BEF.LML.026",0,0,0.00403225806451613,0,0,0.0161290322580645,0,0,0,0,0.0403225806451613,0.00403225806451613,0,0,0,0.0282258064516129,0.032258064516129,0,0,0.00403225806451613,0
"2009_BEF.LML.027",0,0,0.00199203187250996,0.00199203187250996,0.0119521912350598,0,0,0,0,0,0.0358565737051793,0.00597609561752988,0,0,0,0.0239043824701195,0.0139442231075697,0,0.00199203187250996,0,0
"2009_BEF.LML.028",0,0,0,0,0.00594059405940594,0,0,0,0,0,0.0178217821782178,0.00396039603960396,0.0198019801980198,0.00198019801980198,0,0,0,0,0,0,0.00198019801980198
"2009_BEF.LML.029",0,0,0,0,0,0,0,0,0,0,0.00518134715025907,0,0.00690846286701209,0,0,0.0120898100172712,0.0103626943005181,0,0,0,0
"2009_BEF.LML.030",0,0.00354609929078014,0,0,0,0,0,0,0,0,0.0212765957446809,0.00709219858156028,0,0,0,0.0851063829787234,0.0319148936170213,0,0.00354609929078014,0,0
"2009_BEF.LML.031",0,0,0,0,0,0,0,0,0,0.00125786163522013,0.00251572327044025,0,0.00314465408805031,0,0.00377358490566038,0.00440251572327044,0.00628930817610063,0,0.000628930817610063,0,0
"2009_BEF.LML.032",0,0,0.00440528634361234,0.0176211453744493,0.00881057268722467,0,0,0,0,0,0.0352422907488987,0,0,0,0,0.0308370044052863,0.00881057268722467,0,0,0,0
"2010_BEF.LML.001",0,0,0,0,0,0,0,0,0,0,0.0440251572327044,0.0345911949685535,0.0377358490566038,0,0,0.00628930817610063,0.0534591194968553,0,0.0220125786163522,0,0
"2010_BEF.LML.002",0,0,0.00263852242744063,0,0,0,0,0,0,0,0,0,0.0844327176781003,0,0.00527704485488127,0,0.00263852242744063,0.00263852242744063,0,0,0
"2010_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0.00216919739696312,0,0,0,0,0.0260303687635575,0.0108459869848156,0.00216919739696312,0.00650759219088937,0,0
"2010_BEF.LML.004",0,0,0,0,0,0,0,0.00467289719626168,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010_BEF.LML.005",0,0,0.0129151291512915,0.00276752767527675,0.029520295202952,0,0,0,0.00276752767527675,0.00830258302583026,0.0378228782287823,0.00553505535055351,0,0,0,0.00738007380073801,0.00645756457564576,0,0.0018450184501845,0,0.0018450184501845
"2010_BEF.LML.006",0,0,0.00298507462686567,0.00447761194029851,0.00597014925373134,0,0.00149253731343284,0.00149253731343284,0,0,0.0149253731343284,0.00895522388059702,0,0,0,0.0104477611940299,0.0313432835820895,0,0.00597014925373134,0,0
"2010_BEF.LML.007",0,0,0.00113378684807256,0.00113378684807256,0,0,0,0,0,0,0.00226757369614512,0.00226757369614512,0,0,0.00113378684807256,0.0136054421768707,0.00793650793650794,0,0.00226757369614512,0,0
"2010_BEF.LML.008",0,0,0,0,0,0,0,0.00377358490566038,0,0,0.00377358490566038,0,0,0,0,0.0264150943396226,0.00754716981132075,0,0.00377358490566038,0,0
"2010_BEF.LML.009",0,0,0.00352112676056338,0.00176056338028169,0,0,0,0.00176056338028169,0.00176056338028169,0,0.0140845070422535,0.00880281690140845,0,0,0,0.0158450704225352,0.0264084507042254,0.00176056338028169,0.0193661971830986,0,0.00176056338028169
"2010_BEF.LML.010",0,0,0.00157232704402516,0.00157232704402516,0.00314465408805031,0,0.00157232704402516,0,0,0,0.0125786163522013,0,0,0,0,0.0330188679245283,0.0251572327044025,0,0.00471698113207547,0,0
"2010_BEF.LML.011",0,0,0,0.0025,0.005,0,0,0,0,0,0.0175,0.0125,0.0125,0,0,0.0075,0.025,0,0.0025,0,0
"2010_BEF.LML.012",0,0,0.00294985250737463,0,0,0,0.00294985250737463,0,0,0,0.00589970501474926,0,0.0855457227138643,0,0.00294985250737463,0.0147492625368732,0.00589970501474926,0,0.0117994100294985,0,0.00884955752212389
"2010_BEF.LML.013",0,0,0,0,0,0,0,0,0,0,0,0.00823045267489712,0,0,0,0.00823045267489712,0.00411522633744856,0,0.00823045267489712,0,0.00411522633744856
"2010_BEF.LML.014",0,0,0,0.00256410256410256,0,0,0,0,0,0,0.0205128205128205,0.00256410256410256,0,0,0,0.0128205128205128,0.0179487179487179,0,0.0102564102564103,0,0.00256410256410256
"2010_BEF.LML.015",0,0,0.0033112582781457,0.0033112582781457,0.00993377483443709,0,0,0,0,0,0.0165562913907285,0,0,0,0,0.00993377483443709,0.00662251655629139,0,0.00993377483443709,0,0.0033112582781457
"2010_BEF.LML.016",0,0,0,0,0.0106761565836299,0.00355871886120996,0,0,0,0,0.00355871886120996,0.00355871886120996,0,0,0,0.0213523131672598,0.0106761565836299,0,0.00355871886120996,0,0.0106761565836299
"2010_BEF.LML.017",0,0,0,0,0.0101781170483461,0,0,0,0,0,0.00254452926208651,0.00254452926208651,0.0661577608142494,0,0,0.0178117048346056,0.00508905852417303,0,0,0,0.00254452926208651
"2010_BEF.LML.018",0,0,0.0575221238938053,0.00884955752212389,0.0752212389380531,0,0,0,0.0221238938053097,0.00442477876106195,0.0176991150442478,0,0.0309734513274336,0,0,0.00442477876106195,0.00884955752212389,0.00442477876106195,0.00442477876106195,0,0
"2010_BEF.LML.019",0,0,0.0154639175257732,0.0103092783505155,0.0257731958762887,0,0,0,0,0,0.0103092783505155,0,0.0979381443298969,0,0,0.0103092783505155,0,0,0.0103092783505155,0,0
"2010_BEF.LML.020",0,0,0.00218340611353712,0.00218340611353712,0.00436681222707424,0,0,0,0,0.00436681222707424,0.0131004366812227,0.00436681222707424,0.00436681222707424,0,0,0.0109170305676856,0.0196506550218341,0.00218340611353712,0.00218340611353712,0.00218340611353712,0.00218340611353712
"2010_BEF.LML.021",0,0,0.00208333333333333,0,0.00416666666666667,0,0,0,0,0,0.00208333333333333,0,0,0,0,0,0,0.00416666666666667,0.00208333333333333,0,0.00416666666666667
"2010_BEF.LML.022",0,0,0,0,0.00202839756592292,0,0,0,0,0,0,0,0,0,0,0.00811359026369168,0,0.00405679513184584,0.00202839756592292,0,0
"2010_BEF.LML.023",0,0,0.00241935483870968,0.00161290322580645,0.00161290322580645,0,0.000806451612903226,0,0,0,0.00161290322580645,0,0,0,0.00161290322580645,0.00403225806451613,0.00161290322580645,0,0.00161290322580645,0,0
"2010_BEF.LML.024",0,0,0.00378787878787879,0,0,0,0,0,0,0,0.0151515151515152,0.00757575757575758,0,0,0,0.0265151515151515,0.0113636363636364,0,0.00757575757575758,0,0
"2010_BEF.LML.025",0,0,0.0377358490566038,0.00628930817610063,0.0943396226415094,0,0,0,0,0.00628930817610063,0.0125786163522013,0.00209643605870021,0,0,0,0.010482180293501,0.00628930817610063,0,0.00209643605870021,0,0.00209643605870021
"2010_BEF.LML.026",0,0,0,0,0.0194552529182879,0.00389105058365759,0,0,0,0,0.0116731517509728,0,0,0,0,0.0272373540856031,0.0505836575875486,0,0,0,0
"2010_BEF.LML.027",0,0,0.0175438596491228,0.00219298245614035,0.00219298245614035,0,0,0,0.00219298245614035,0.0087719298245614,0.0241228070175439,0,0,0,0,0.00657894736842105,0.00219298245614035,0,0.00657894736842105,0,0.00219298245614035
"2010_BEF.LML.028",0,0,0.00810810810810811,0,0.00405405405405405,0,0,0,0.0027027027027027,0.00405405405405405,0.00675675675675676,0,0,0,0,0.00405405405405405,0.0027027027027027,0,0.00135135135135135,0,0
"2010_BEF.LML.029",0,0,0,0,0.0138888888888889,0,0,0,0,0,0.00694444444444444,0,0,0,0.00347222222222222,0.0277777777777778,0.0104166666666667,0,0,0,0
"2010_BEF.LML.030",0,0,0,0,0,0,0,0,0,0,0.014519056261343,0,0,0,0,0.0308529945553539,0.0490018148820327,0,0.00362976406533575,0,0
"2010_BEF.LML.031",0,0,0.00646551724137931,0,0,0,0,0,0,0.0021551724137931,0.0021551724137931,0,0,0,0.00431034482758621,0.0172413793103448,0,0.00431034482758621,0.0150862068965517,0,0
"2010_BEF.LML.032",0,0,0,0,0.00263157894736842,0,0.00263157894736842,0,0,0,0.00526315789473684,0,0.0526315789473684,0,0,0,0,0.00263157894736842,0.00263157894736842,0,0
"2011_BEF.LML.001",0,0,0,0,0,0,0,0.00378787878787879,0,0,0.0113636363636364,0.0189393939393939,0,0,0,0.0151515151515152,0.0492424242424242,0,0,0.00378787878787879,0
"2011_BEF.LML.002",0,0,0,0,0,0,0,0,0,0,0.00446760982874162,0,0.0215934475055845,0,0,0.00372300819061802,0.000744601638123604,0.00148920327624721,0.000744601638123604,0,0.000744601638123604
"2011_BEF.LML.003",0,0,0,0,0,0,0,0.00153609831029186,0,0,0.00153609831029186,0.00153609831029186,0.0307219662058372,0,0,0.0230414746543779,0.00153609831029186,0.00307219662058372,0.00768049155145929,0,0
"2011_BEF.LML.004",0,0,0,0,0,0,0,0,0,0,0.00501672240802676,0,0,0,0,0,0.000836120401337793,0,0.00334448160535117,0,0
"2011_BEF.LML.005",0,0,0.0115911485774499,0.00210748155953635,0.0189673340358272,0,0,0,0.0105374077976818,0.00948366701791359,0.0579557428872497,0.0136986301369863,0.0252897787144362,0,0,0.0105374077976818,0.00737618545837724,0.00210748155953635,0.00210748155953635,0,0
"2011_BEF.LML.006",0,0,0,0,0,0,0,0,0,0,0.0232558139534884,0.00664451827242525,0.00830564784053156,0,0,0.0132890365448505,0.0166112956810631,0.00498338870431894,0.00332225913621262,0,0.00166112956810631
"2011_BEF.LML.007",0,0,0.00248447204968944,0.00124223602484472,0,0,0.00248447204968944,0.00248447204968944,0,0,0.0062111801242236,0.00248447204968944,0.0260869565217391,0.00124223602484472,0,0.00993788819875776,0.00496894409937888,0.00372670807453416,0.00993788819875776,0,0.00124223602484472
"2011_BEF.LML.008",0,0,0,0,0,0,0,0,0,0,0.0032258064516129,0,0.0161290322580645,0,0,0.0032258064516129,0.00645161290322581,0.0032258064516129,0,0,0
"2011_BEF.LML.009",0,0,0,0.00276625172890733,0,0,0.00276625172890733,0.00138312586445367,0,0,0.00553250345781466,0.00968188105117566,0.0138312586445367,0,0,0.0138312586445367,0.00276625172890733,0,0.00276625172890733,0,0
"2011_BEF.LML.010",0,0,0.00268456375838926,0.00402684563758389,0.00402684563758389,0.00402684563758389,0.00134228187919463,0,0,0,0.0174496644295302,0.00268456375838926,0.00268456375838926,0,0.00134228187919463,0.0308724832214765,0.0134228187919463,0,0,0,0.00402684563758389
"2011_BEF.LML.011",0,0,0.00462962962962963,0,0,0.00231481481481481,0,0,0,0,0.00462962962962963,0,0.0324074074074074,0,0,0.0185185185185185,0.00462962962962963,0,0.00462962962962963,0,0
"2011_BEF.LML.012",0,0,0,0,0,0,0.00152905198776758,0,0,0,0.00305810397553517,0.00458715596330275,0.0290519877675841,0,0.00305810397553517,0.0122324159021407,0,0.00764525993883792,0.00764525993883792,0.00152905198776758,0.00458715596330275
"2011_BEF.LML.013",0,0,0,0,0,0,0.00980392156862745,0,0,0,0.0163398692810458,0.0163398692810458,0,0,0,0.0196078431372549,0.00980392156862745,0.0065359477124183,0,0,0.00980392156862745
"2011_BEF.LML.014",0,0,0.00289855072463768,0,0,0.00289855072463768,0,0,0,0,0.0202898550724638,0.0115942028985507,0.00579710144927536,0,0,0.0231884057971014,0.00869565217391304,0.00579710144927536,0.00579710144927536,0.00289855072463768,0.00869565217391304
"2011_BEF.LML.015",0,0,0,0,0.010989010989011,0,0.00366300366300366,0,0,0,0.0366300366300366,0.00366300366300366,0.00366300366300366,0,0,0.0146520146520147,0.00366300366300366,0,0.00732600732600733,0.00366300366300366,0.0183150183150183
"2011_BEF.LML.016",0,0,0.0122950819672131,0.00409836065573771,0,0,0,0,0,0.00409836065573771,0.0122950819672131,0,0.0204918032786885,0,0,0.0163934426229508,0.00409836065573771,0.00409836065573771,0.00409836065573771,0,0
"2011_BEF.LML.017",0,0,0,0,0,0,0,0,0,0,0,0,0.0389016018306636,0.0022883295194508,0,0.0091533180778032,0.0091533180778032,0,0.0045766590389016,0,0
"2011_BEF.LML.018",0,0,0.0310734463276836,0,0,0,0,0,0,0.00282485875706215,0.0254237288135593,0.00282485875706215,0.0254237288135593,0,0,0.00564971751412429,0.00847457627118644,0.00282485875706215,0.0141242937853107,0,0.00282485875706215
"2011_BEF.LML.019",0,0,0.0194174757281553,0.00970873786407767,0.00970873786407767,0,0,0,0,0,0.0242718446601942,0.0145631067961165,0.0533980582524272,0,0,0.00485436893203883,0,0.0145631067961165,0.00485436893203883,0,0
"2011_BEF.LML.020",0,0,0.0108695652173913,0.00434782608695652,0,0,0,0,0,0,0.0347826086956522,0.00434782608695652,0.00217391304347826,0,0,0.0565217391304348,0.0130434782608696,0,0.00434782608695652,0.00217391304347826,0.00217391304347826
"2011_BEF.LML.021",0,0,0.0275735294117647,0,0.03125,0,0.00183823529411765,0,0,0,0.00919117647058824,0,0.0238970588235294,0.00183823529411765,0,0.00183823529411765,0.00551470588235294,0.00367647058823529,0.0110294117647059,0,0
"2011_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0,0,0.0145161290322581,0.00161290322580645,0,0.0032258064516129,0.0032258064516129,0,0.00161290322580645,0,0.0032258064516129
"2011_BEF.LML.023",0,0,0.0012531328320802,0.0025062656641604,0,0,0,0,0,0,0.0012531328320802,0,0.018796992481203,0.0025062656641604,0.0012531328320802,0.0087719298245614,0.0012531328320802,0,0.0037593984962406,0,0
"2011_BEF.LML.024",0,0,0.00604229607250755,0.0120845921450151,0.00302114803625378,0.00302114803625378,0.00302114803625378,0,0,0,0.00302114803625378,0,0,0,0,0.0151057401812689,0.00604229607250755,0,0.00302114803625378,0,0
"2011_BEF.LML.025",0,0,0.0033955857385399,0,0.0135823429541596,0.0033955857385399,0.00169779286926995,0,0,0,0.0135823429541596,0.00169779286926995,0.0033955857385399,0,0,0.00848896434634975,0.0033955857385399,0.0033955857385399,0,0,0.00169779286926995
"2011_BEF.LML.026",0,0,0.00467289719626168,0,0.014018691588785,0,0.00467289719626168,0,0,0,0,0,0,0,0,0.00467289719626168,0.00934579439252336,0,0,0,0
"2011_BEF.LML.027",0,0,0,0,0,0.00170357751277683,0,0,0,0,0.030664395229983,0,0.00170357751277683,0,0,0.00170357751277683,0.00511073253833049,0.00170357751277683,0.00170357751277683,0,0
"2011_BEF.LML.028",0,0,0.0117302052785924,0.00146627565982405,0,0,0.00146627565982405,0,0.00586510263929619,0.00439882697947214,0.00439882697947214,0,0,0.00146627565982405,0,0.00146627565982405,0,0,0,0,0.00293255131964809
"2011_BEF.LML.029",0,0,0.00162337662337662,0,0,0,0,0,0,0,0.00487012987012987,0,0.00649350649350649,0,0,0.012987012987013,0.00649350649350649,0.00162337662337662,0.00324675324675325,0,0.00162337662337662
"2011_BEF.LML.030",0,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0,0,0,0.0377358490566038,0.0207547169811321,0.00188679245283019,0,0,0
"2011_BEF.LML.031",0,0,0.00116913484021824,0.00038971161340608,0.00038971161340608,0,0.00038971161340608,0,0.00038971161340608,0,0.00428682774746687,0.00038971161340608,0.014809041309431,0,0.0019485580670304,0.00233826968043648,0.00155884645362432,0.00155884645362432,0.00350740452065472,0,0.00038971161340608
"2011_BEF.LML.032",0,0,0.00625,0,0.00625,0,0,0,0,0,0.0125,0.00625,0,0,0,0.01875,0.00625,0,0.01875,0,0
"2012_BEF.LML.001",0,0,0.00255754475703325,0,0,0,0,0,0,0,0.0248207622321915,0.00127877237851662,0,0,0,0.0227873045155339,0.0242407725741758,0,0,0,0.00401101281567509
"2012_BEF.LML.002",0,0,0,0,0,0,0,0,0,0,0.0322886624564165,0.00178984313026153,0.0409261832873157,0,0.000456204379562044,0.00435219746770058,0.00350973748454978,0,0.000456204379562044,0,0
"2012_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0.0199113833567615,0.00404948304107968,0.000600240096038415,0,0,0.0548202186857649,0.0213358847812629,0,0.00120048019207683,0,0.000712250712250712
"2012_BEF.LML.004",0,0,0.00116622281402574,0,0.000277777777777778,0,0,0,0,0,0.0422529220298861,0.00272044681165853,0.026088918479065,0,0,0.000277777777777778,0.00260800414262465,0,0.000277777777777778,0,0.000555555555555556
"2012_BEF.LML.005",0,0,0.00388027852650494,0.000898472596585804,0.0122203504043127,0,0,0,0.00554694519317161,0.00856132075471698,0.080256064690027,0.0116082659478886,0,0,0,0.0169339622641509,0.018372641509434,0,0,0,0.0021484725965858
"2012_BEF.LML.006",0,0,0,0,0.000998003992015968,0,0,0,0.000998003992015968,0,0.026857000285144,0.00159324208725406,0.000998003992015968,0,0,0.0447854291417166,0.0481287425149701,0,0.00159324208725406,0,0.00318648417450813
"2012_BEF.LML.007",0,0,0,0,0,0,0,0,0,0,0.0140673460345591,0.00211687096932999,0,0,0,0.0385098212967065,0.0236917245113966,0,0.00204918032786885,0,0.0015015015015015
"2012_BEF.LML.008",0,0,0,0,0,0,0,0,0,0,0.00901728596706139,0.00767319994555601,0,0,0,0.0466346808221043,0.0186130393357833,0,0.00268817204301075,0,0.00210970464135021
"2012_BEF.LML.009",0,0,0.000669344042838019,0,0.000669344042838019,0,0,0,0,0,0.026011067017824,0.0114940474062422,0,0,0,0.0639253353671859,0.0402122833569689,0,0.000494559841740851,0,0.000669344042838019
"2012_BEF.LML.010",0,0,0.00251683867503077,0.000651890482398957,0.00195567144719687,0,0,0,0,0,0.0427796727231756,0.00736906951596217,0,0,0,0.0378198909272356,0.0273391601075217,0,0,0,0.000561167227833895
"2012_BEF.LML.011",0,0,0,0,0.000844594594594595,0,0,0,0,0,0.0279498493784208,0.0105024078238364,0,0,0,0.0242638635495778,0.0265589863804149,0,0,0,0.00162952395095252
"2012_BEF.LML.012",0,0,0,0,0,0,0,0,0,0,0.0443574334420365,0.0114574585273812,0.00180505415162455,0,0,0.0154002203147665,0.00935792424225899,0,0.00151057401812689,0,0.00512068232137599
"2012_BEF.LML.013",0,0,0,0,0,0,0,0,0,0,0.0488407652371809,0.00616954697389944,0.00193798449612403,0,0,0.0343681103762179,0.0430268117488088,0,0,0,0.0107567029372022
